User,Message,Sentiment
พิฐชญาณ์​,สินค้าจัดส่งไม่นานมากก็เหมาะสมกับราคาดีค่ะแต่ผ้าแอบบางนิดนุงน้าาแต่ก็ไม่ซีเรียสค่ะเพราะรู้อยู่แล้วยังไงก็คุ้มค่ามากค่ะ,Negative
จุฬาลักษณ์ อ.,เข็มนาฬิกาหลุด ห่วยมากๆๆๆ,Negative
ส***.,ผ้าบางมากกกกกกก,Negative
เนติ ว.,ได้ของไม่ครบตามที่สั่ง แย่มาก,Negative
�***�,กางเกง ใส่วันเดียว ขาดแล้วค่ะ การตัดเย็บน่าจะไม่ดี ตามราคามั้งคะ,Negative
ว***.,ใส่แล้วไม่นุ่ม ไม่สบายเท้า,Negative
💝Lucky ?.,เล็กมากเกิน ต้องเด็กใส่,Negative
สายลุย ไ.,เสียบไม่ได้หลวม,Negative
Pim S.,ได้ของมีตำหนิเหมือนซื้อทิ้ง ร้านค้าปฏิเสธการคืนสินค้า,Negative
หมวย❤️✨,เนื้อผ้าหยาบๆ สีจางมาก สั่งสีน้ำเงินเข้มแต่ได้เหมือนสีครามซีดๆ ไม่ตรงปก รอยเย็บไม่ละเอียด รวมๆไม่โอเค,Negative
*******405,ไม่ตรงปก,Negative
ไก่จ๋า,เอวแต่ขึ้นขาไม่ได้ เนื้อผ้าหยาบด้วย สรุปใส่ไม่ได้,Negative
บุญชัย ช.,ตัวเล็กสำหรับเด็กครับ,Negative
ง***.,ผ้าไม่ดีซักขนหลุดลอยเต็มกาละมัง เข็คขนติดเต็มตัว ซัก น้ำแล้วก็หลุดไม่จบ ทนไม่ไหวสุดท้ายทิ้งถังขยะ ผิดหวังอย่างมาก เป็นครั้งแรกในชีวิตที่รีวิวสินค้า,Negative
T***.,ใส่ซักครั้งเดียวด้ายหลุดทั้งตัวห่วยมาก,Negative
*******715,ร้านนี้ถูกใจมากๆค่ะมีโอกาสจะสั่งอีกค่ะ,Negative
ว***.,ผิดหวัง กับการสั่งครั้งแรกเลยคะ สั่งออเดอร์ไป สีดำ ตัว สีกรม ขนส่งมาส่ง จ่ายตั้งไปในราคา แต่ของที่ได้มาแค่ ต้ว ทักคุบกับร้าน บอกจะโอนเงินคืนให้ภายใน วัน ไอ้เราก็รอรอรอคะ จนป่านนี้ ยังไม่ได้รับ ถามว่าเงินมันมากมั้ย ไม่มากหรอกคะ แต่แย่เสียความรู้สึกคะ ใครจะสั่งก็คิดดีดีนะคะ มีวีดีโอตอนแะถุงด่วยคะ แต่ไม่สามรถอัพลงได้ ครั้งนี้ครั้งเดียวพอคะ,Negative
ช่างถ่ายรูปสมัครเล่น ส.,ตัวเล็กกว่าขนาดที่ให้ใว้,Negative
*******752,เนื้อผ้าไม่ดีเหมือนเดิม แต่การขนส่งเร็วดีค่ะ,Negative
S***.,การจัดดดดดดดดดดดดดดดส่งงงงงงงงงงงงงงงงงงงงงค่อนข้างรวดเร็วววววววววววววววววววว แพ็คคคคคคคคคคคคคคมาอย่างดีดีดีดีดีดีดีดีดีดีดีดีดีดีดี,Negative
ไก่ เ.,ไม่ได้รับของครับ,Negative
สนอง ค.,สั่ง ซม แล้วส่ง มาเพื่ออะไรครับ ราคาไม่ใช่ปัญหา ตอบหน่อยครับ,Negative
นุชนาฎ..ทองรอด,ชับน้ำดีมากจ้ะ,Negative
รุ่งทิวา ด.,คือไม่ตกปกเลยค่ะ ผิดหวังมาก,Negative
ดีให้เท่า เ.,สินค้าชำรุด,Negative
8***5,ไม่ตรงปกจ๊ะ คนละอย่างกันเลย เสียความรู้สึกมากๆ อย่าซื้อนะคะอย่าเห็นแก่ของถูกเลย ไปซื้อของแพงแต่ตรงปกดีกว่านีิ นี่บาท แต่ๆด้อะไรมาไม่รู้,Negative
ง***.,การออกแบบพอใช้ได้,Negative
6***0,ราครของคนส่งมาเก็บ คับเเย่มาก ขอดีๆก็ได้คับ,Negative
